250
9
Frame	CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8
316	187500	187500	-7436.9169921875	-7245.29541015625	187500	187500	187500	187500
317	187500	187500	-7439.39794921875	-7245.31787109375	187500	187500	187500	187500
318	187500	187500	-7442.39306640625	-7246.48046875	187500	187500	187500	187500
319	187500	187500	-7441.0966796875	-7241.8310546875	187500	187500	187500	187500
320	187500	187500	-7432.69287109375	-7237.4052734375	187500	187500	187500	187500
321	187500	187500	-7429.5859375	-7237.51708984375	187500	187500	187500	187500
322	187500	187500	-7426.322265625	-7236.466796875	187500	187500	187500	187500
323	187500	187500	-7432.89404296875	-7239.17138671875	187500	187500	187500	187500
324	187500	187500	-7436.1796875	-7239.193359375	187500	187500	187500	187500
325	187500	187500	-7439.7783203125	-7245.36279296875	187500	187500	187500	187500
326	187500	187500	-7438.81689453125	-7246.4580078125	187500	187500	187500	187500
327	187500	187500	-7436.1796875	-7243.8427734375	187500	187500	187500	187500
328	187500	187500	-7433.720703125	-7240.48974609375	187500	187500	187500	187500
329	187500	187500	-7432.759765625	-7240.6015625	187500	187500	187500	187500
330	187500	187500	-7441.923828125	-7248.35791015625	187500	187500	187500	187500
331	187500	187500	-7440.44873046875	-7247.798828125	187500	187500	187500	187500
332	187500	187500	-7434.32421875	-7246.56982421875	187500	187500	187500	187500
333	187500	187500	-7432.40185546875	-7245.83203125	187500	187500	187500	187500
334	187500	187500	-7435.21826171875	-7250.54833984375	187500	187500	187500	187500
335	187500	187500	-7437.54296875	-7251.53173828125	187500	187500	187500	187500
336	187500	187500	-7436.693359375	-7247.1953125	187500	187500	187500	187500
337	187500	187500	-7438.01220703125	-7252.224609375	187500	187500	187500	187500
338	187500	187500	-7445.07568359375	-7260.33837890625	187500	187500	187500	187500
339	187500	187500	-7451.087890625	-7260.53955078125	187500	187500	187500	187500
340	187500	187500	-7448.07080078125	-7257.4326171875	187500	187500	187500	187500
341	187500	187500	-7446.3271484375	-7259.89111328125	187500	187500	187500	187500
342	187500	187500	-7453.61376953125	-7265.5908203125	187500	187500	187500	187500
343	187500	187500	-7457.123046875	-7263.6240234375	187500	187500	187500	187500
344	187500	187500	-7450.06005859375	-7258.6171875	187500	187500	187500	187500
345	187500	187500	-7437.744140625	-7257.96923828125	187500	187500	187500	187500
346	187500	187500	-7425.00341796875	-7249.0283203125	187500	187500	187500	187500
347	187500	187500	-7437.5654296875	-7246.72607421875	187500	187500	187500	187500
348	187500	187500	-7463.40380859375	-7257.6787109375	187500	187500	187500	187500
349	187500	187500	-7468.7685546875	-7257.208984375	187500	187500	187500	187500
350	187500	187500	-7463.9404296875	-7241.38427734375	187500	187500	187500	187500
351	187500	187500	-7472.1435546875	-7230.29736328125	187500	187500	187500	187500
352	187500	187500	-7487.23095703125	-7228.50927734375	187500	187500	187500	187500
353	187500	187500	-7500.8876953125	-7226.0732421875	187500	187500	187500	187500
354	187500	187500	-7510.78955078125	-7222.76513671875	187500	187500	187500	187500
355	187500	187500	-7513.85205078125	-7215.2998046875	187500	187500	187500	187500
356	187500	187500	-7510.45458984375	-7205.6435546875	187500	187500	187500	187500
357	187500	187500	-7503.48046875	-7199.630859375	187500	187500	187500	187500
358	187500	187500	-7508.59912109375	-7206.26953125	187500	187500	187500	187500
359	187500	187500	-7506.744140625	-7203.69921875	187500	187500	187500	187500
360	187500	187500	-7499.41259765625	-7197.14990234375	187500	187500	187500	187500
361	187500	187500	-7501.37939453125	-7206.53759765625	187500	187500	187500	187500
362	187500	187500	-7501.42431640625	-7210.046875	187500	187500	187500	187500
363	187500	187500	-7497.19970703125	-7204.54833984375	187500	187500	187500	187500
364	187500	187500	-7498.138671875	-7207.275390625	187500	187500	187500	187500
365	187500	187500	-7491.9248046875	-7201.39697265625	187500	187500	187500	187500
366	187500	187500	-7498.58544921875	-7209.8232421875	187500	187500	187500	187500
367	187500	187500	-7492.39404296875	-7205.57666015625	187500	187500	187500	187500
368	187500	187500	-7484.05712890625	-7193.1044921875	187500	187500	187500	187500
